country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
JPN,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,62.82,93.15,12.17,36.6,213.66,Low,Medium,High,60.82,36.51,43.92,93.15,4.33,25.18,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,64.85,85.78,12.27,15.18,121.46,Low,Medium,High,62.849999999999994,36.81,18.22,85.78,1.09,57.44,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.15,291.26,8.31,38.43,359.24,Low,High,Medium,67.15,24.93,46.12,291.26,1.89,54.64,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,80.44,278.04,13.16,36.85,347.8,High,High,High,78.44,39.480000000000004,44.22,278.04,3.61,16.4,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,67.27,287.22,10.14,5.31,117.12,Low,High,High,65.27,30.42,6.37,287.22,4.67,10.79,19.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,80.74,34.83,4.49,13.87,447.17,High,Medium,Low,78.74,13.47,16.64,34.83,1.33,32.19,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,66.53,257.33,7.11,27.04,267.58,Low,High,Medium,64.53,21.330000000000002,32.45,257.33,3.23,64.7,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,63.45,296.98,15.82,25.62,228.7,Low,High,High,61.45,47.46,30.74,296.98,4.19,36.69,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,68.44,18.15,12.74,16.03,365.94,Low,Low,High,66.44,38.22,19.24,18.15,1.34,50.81,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,81.86,64.7,3.1,8.94,438.45,High,Medium,Low,79.86,9.3,10.73,64.7,0.59,39.97,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,80.93,18.83,13.18,9.68,164.39,High,Low,High,78.93,39.54,11.62,18.83,0.76,62.32,11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,71.65,238.5,2.38,5.44,230.06,Medium,High,Low,69.65,7.14,6.53,238.5,3.5,59.4,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.62,46.94,6.76,6.53,399.11,Low,Medium,Medium,67.62,20.28,7.84,46.94,4.85,72.48,22.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.37,184.46,17.8,34.49,403.64,Low,High,High,67.37,53.400000000000006,41.39,184.46,0.87,71.5,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,81.28,169.97,8.24,20.63,475.82,High,High,Medium,79.28,24.72,24.76,169.97,4.15,77.94,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,67.09,90.05,8.36,32.53,166.32,Low,Medium,Medium,65.09,25.08,39.04,90.05,4.46,49.33,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,71.27,214.27,10.56,10.93,371.7,Medium,High,High,69.27,31.68,13.12,214.27,1.44,15.65,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,84.59,292.24,9.06,36.41,278.92,High,High,Medium,82.59,27.18,43.69,292.24,2.1,63.51,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,60.14,95.29,15.06,32.95,189.4,Low,Medium,High,58.14,45.18,39.54,95.29,4.67,51.99,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,75.36,36.23,5.67,21.9,238.93,Medium,Medium,Medium,73.36,17.009999999999998,26.28,36.23,2.88,34.16,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.33,102.79,10.31,12.82,430.26,Medium,High,High,74.33,30.93,15.38,102.79,2.18,27.0,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,68.1,34.92,14.21,12.47,339.23,Low,Medium,High,66.1,42.63,14.96,34.92,2.37,40.11,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,62.78,237.27,8.43,23.24,366.23,Low,High,Medium,60.78,25.29,27.89,237.27,1.58,76.04,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,61.93,188.78,5.09,21.48,116.78,Low,High,Medium,59.93,15.27,25.78,188.78,2.9,29.95,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,74.68,83.11,10.33,34.03,230.9,Medium,Medium,High,72.68,30.990000000000002,40.84,83.11,4.95,28.56,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,60.13,224.24,13.81,23.93,181.99,Low,High,High,58.13,41.43,28.72,224.24,0.98,63.12,15.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,78.63,72.76,3.77,18.0,317.83,Medium,Medium,Low,76.63,11.31,21.6,72.76,0.81,68.47,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.47,155.24,16.58,36.82,213.16,Low,High,High,67.47,49.739999999999995,44.18,155.24,3.76,49.87,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,79.37,240.67,13.66,10.8,105.55,Medium,High,High,77.37,40.980000000000004,12.96,240.67,4.5,15.75,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.28,50.29,7.87,28.49,448.51,Medium,Medium,Medium,74.28,23.61,34.19,50.29,3.38,20.88,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,82.72,114.7,10.65,22.66,158.89,High,High,High,80.72,31.950000000000003,27.19,114.7,3.91,72.49,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,83.32,73.65,6.99,5.89,125.1,High,Medium,Medium,81.32,20.97,7.07,73.65,2.7,39.7,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,65.46,131.74,14.32,26.8,123.63,Low,High,High,63.459999999999994,42.96,32.16,131.74,0.94,38.45,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,74.9,178.21,16.95,35.28,272.37,Medium,High,High,72.9,50.849999999999994,42.34,178.21,0.55,47.06,24.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,83.51,190.39,2.2,8.77,130.16,High,High,Low,81.51,6.6000000000000005,10.52,190.39,3.46,78.14,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.61,37.06,9.51,28.34,128.47,Low,Medium,Medium,67.61,28.53,34.01,37.06,3.86,71.46,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,67.11,144.98,13.09,3.42,329.27,Low,High,High,65.11,39.269999999999996,4.1,144.98,4.14,28.64,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,73.43,287.4,3.13,5.49,469.22,Medium,High,Low,71.43,9.39,6.59,287.4,3.3,79.56,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,65.53,261.59,4.73,33.71,464.89,Low,High,Low,63.53,14.190000000000001,40.45,261.59,4.47,44.08,24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,62.91,92.38,13.21,12.17,490.45,Low,Medium,High,60.91,39.63,14.6,92.38,1.8,34.36,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,65.37,165.67,12.65,30.89,135.52,Low,High,High,63.370000000000005,37.95,37.07,165.67,4.42,56.85,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,81.54,92.5,8.73,34.68,197.47,High,Medium,Medium,79.54,26.19,41.62,92.5,4.77,42.26,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,79.07,258.6,3.46,12.82,462.53,Medium,High,Low,77.07,10.379999999999999,15.38,258.6,1.33,13.88,15.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,69.3,216.56,11.22,22.19,499.21,Low,High,High,67.3,33.660000000000004,26.63,216.56,3.83,64.3,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,80.72,197.74,14.7,27.91,273.88,High,High,High,78.72,44.099999999999994,33.49,197.74,3.25,35.14,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,71.9,281.21,3.26,19.18,312.53,Medium,High,Low,69.9,9.78,23.02,281.21,3.92,17.17,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,68.19,13.08,14.68,23.43,419.21,Low,Low,High,66.19,44.04,28.12,13.08,1.1,40.08,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,84.23,218.45,11.26,36.21,492.41,High,High,High,82.23,33.78,43.45,218.45,4.18,38.39,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,73.98,251.75,15.25,20.59,388.9,Medium,High,High,71.98,45.75,24.71,251.75,2.28,46.64,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.97,282.08,13.94,11.03,263.82,Medium,High,High,74.97,41.82,13.24,282.08,0.6,14.73,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,84.79,132.68,5.45,36.31,398.41,High,High,Medium,82.79,16.35,43.57,132.68,4.48,21.57,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,78.76,33.89,7.8,33.52,130.55,Medium,Medium,Medium,76.76,23.4,40.22,33.89,0.52,66.25,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,84.01,249.15,14.21,2.59,264.09,High,High,High,82.01,42.63,3.11,249.15,4.79,58.88,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,60.55,249.78,14.48,8.94,419.04,Low,High,High,58.55,43.44,10.73,249.78,4.03,43.34,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,68.21,45.57,10.02,31.22,336.26,Low,Medium,High,66.21,30.06,37.46,45.57,0.51,16.2,11.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,65.16,296.49,17.87,4.5,442.32,Low,High,High,63.16,53.61,5.4,296.49,3.09,18.87,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,67.03,151.84,13.9,14.89,122.79,Low,High,High,65.03,41.7,17.87,151.84,3.4,31.51,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,82.42,157.35,17.23,16.82,157.59,High,High,High,80.42,51.69,20.18,157.35,4.5,74.08,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,71.23,226.34,5.94,6.09,160.15,Medium,High,Medium,69.23,17.82,7.31,226.34,1.33,30.94,18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,79.82,93.76,3.17,21.34,417.46,Medium,Medium,Low,77.82,9.51,25.61,93.76,4.27,54.13,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.81,49.82,17.52,15.28,378.08,Medium,Medium,High,74.81,52.56,18.34,49.82,3.43,23.94,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,73.05,284.03,6.77,39.41,482.57,Medium,High,Medium,71.05,20.31,47.29,284.03,3.06,27.57,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,66.63,47.18,15.76,9.6,197.56,Low,Medium,High,64.63,47.28,11.52,47.18,3.99,63.83,23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,73.71,137.69,14.03,16.42,309.14,Medium,High,High,71.71,42.089999999999996,19.7,137.69,2.78,34.65,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,78.3,246.22,12.41,14.98,387.65,Medium,High,High,76.3,37.230000000000004,17.98,246.22,4.02,47.26,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,64.38,223.12,14.78,29.72,356.08,Low,High,High,62.379999999999995,44.339999999999996,35.66,223.12,3.97,60.31,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,77.59,93.22,7.32,4.5,232.39,Medium,Medium,Medium,75.59,21.96,5.4,93.22,2.14,47.65,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,82.61,30.87,13.72,28.04,246.4,High,Medium,High,80.61,41.160000000000004,33.65,30.87,1.2,72.18,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,61.37,270.41,12.7,27.29,421.77,Low,High,High,59.37,38.099999999999994,32.75,270.41,4.2,22.15,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,62.73,261.14,8.69,28.22,423.9,Low,High,Medium,60.73,26.07,33.86,261.14,4.95,18.46,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,71.74,177.56,6.48,23.16,186.58,Medium,High,Medium,69.74,19.44,27.79,177.56,4.59,68.0,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,67.15,145.53,7.33,9.44,498.09,Low,High,Medium,65.15,21.990000000000002,11.33,145.53,0.58,18.02,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,79.83,291.0,15.54,20.14,261.81,Medium,High,High,77.83,46.62,24.17,291.0,4.53,30.14,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,60.51,253.32,9.87,6.23,147.5,Low,High,Medium,58.51,29.61,7.48,253.32,3.97,59.2,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,63.83,190.91,6.26,36.61,126.86,Low,High,Medium,61.83,18.78,43.93,190.91,1.47,67.3,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,83.71,233.23,12.08,21.94,347.23,High,High,High,81.71,36.24,26.33,233.23,2.5,30.73,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2018,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.61,225.45,5.67,11.6,383.64,Medium,High,Medium,74.61,17.009999999999998,13.92,225.45,1.01,69.51,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2019,,,,,,,mock_data,,,,,,,,HLTH_MOCK,66.86,240.95,5.98,33.4,252.71,Low,High,Medium,64.86,17.94,40.08,240.95,4.08,20.75,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2020,,,,,,,mock_data,,,,,,,,HLTH_MOCK,84.96,58.55,15.87,30.77,277.4,High,Medium,High,82.96,47.61,36.92,58.55,4.91,56.0,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2021,,,,,,,mock_data,,,,,,,,HLTH_MOCK,62.73,223.27,10.17,15.13,234.6,Low,High,High,60.73,30.509999999999998,18.16,223.27,1.39,50.0,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2022,,,,,,,mock_data,,,,,,,,HLTH_MOCK,66.47,40.55,15.87,37.6,277.68,Low,Medium,High,64.47,47.61,45.12,40.55,4.1,79.62,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2023,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.8,152.69,15.14,30.34,413.61,Medium,High,High,74.8,45.42,36.41,152.69,4.42,52.94,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2010,,,,,,,mock_data,,,,,,,,HLTH_MOCK,60.66,240.55,6.48,20.48,251.69,Low,High,Medium,58.66,19.44,24.58,240.55,4.66,30.88,22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2011,,,,,,,mock_data,,,,,,,,HLTH_MOCK,81.65,204.45,15.03,27.7,347.15,High,High,High,79.65,45.089999999999996,33.24,204.45,2.03,35.92,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2012,,,,,,,mock_data,,,,,,,,HLTH_MOCK,68.68,82.81,7.17,2.39,220.12,Low,Medium,Medium,66.68,21.509999999999998,2.87,82.81,2.94,33.14,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2013,,,,,,,mock_data,,,,,,,,HLTH_MOCK,63.21,16.43,4.96,10.27,360.74,Low,Low,Low,61.21,14.879999999999999,12.32,16.43,1.02,58.56,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2014,,,,,,,mock_data,,,,,,,,HLTH_MOCK,61.79,249.46,9.96,30.66,178.75,Low,High,Medium,59.79,29.880000000000003,36.79,249.46,3.77,50.76,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2015,,,,,,,mock_data,,,,,,,,HLTH_MOCK,74.42,214.35,14.01,23.63,237.66,Medium,High,High,72.42,42.03,28.36,214.35,2.47,15.02,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2016,,,,,,,mock_data,,,,,,,,HLTH_MOCK,76.2,44.47,2.1,14.09,309.04,Medium,Medium,Low,74.2,6.300000000000001,16.91,44.47,0.53,38.99,23.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2017,,,,,,,mock_data,,,,,,,,HLTH_MOCK,73.24,160.26,14.79,2.55,221.0,Medium,High,High,71.24,44.37,3.06,160.26,3.1,33.03,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
