country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,infant_mortality_rate,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,school_enrollment_rate_filter,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
GBR,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,84.53,88.95,58.93,72.04,3.52,2.0,73.94,3.52,1.0,80.3035,35.2,30.66,0.041,87.04,1.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,64.79,98.28,69.43,28.14,4.8,1.0,83.855,4.8,2.0,61.5505,48.0,30.07,0.027,88.76,0.72,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,71.79,85.78,47.28,25.22,5.24,1.0,66.53,5.24,2.0,68.2005,52.400000000000006,30.02,0.044,98.82,1.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,60.08,95.88,76.06,86.1,3.2,1.0,85.97,3.2,1.0,57.07599999999999,32.0,12.36,0.039,83.3,0.94,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,84.48,94.16,46.77,50.43,6.5,2.0,70.465,6.5,3.0,80.256,65.0,26.33,0.071,61.91,1.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,68.99,95.34,80.76,68.81,5.65,1.0,88.05000000000001,5.65,2.0,65.5405,56.5,39.84,0.065,96.97,0.82,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,93.33,86.85,93.89,59.07,6.54,3.0,90.37,6.54,3.0,88.6635,65.4,16.22,0.07,86.15,0.98,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,79.17,93.34,49.72,33.87,6.38,2.0,71.53,6.38,3.0,75.2115,63.8,25.34,0.089,88.06,0.89,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,85.74,84.85,49.36,77.92,3.38,2.0,67.10499999999999,3.38,1.0,81.45299999999999,33.8,32.06,0.048,61.75,0.98,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.53,93.06,80.69,21.4,4.88,1.0,86.875,4.88,2.0,64.1535,48.8,32.08,0.069,83.22,0.79,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,76.94,82.17,69.22,21.4,5.55,2.0,75.695,5.55,2.0,73.09299999999999,55.5,28.35,0.085,66.88,0.86,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,68.38,90.59,87.76,37.0,6.11,1.0,89.17500000000001,6.11,3.0,64.961,61.1,24.16,0.062,89.05,0.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,72.34,93.05,41.95,73.21,2.17,1.0,67.5,2.17,1.0,68.723,21.7,25.33,0.049,90.77,0.94,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,61.18,80.12,53.27,84.1,5.95,1.0,66.69500000000001,5.95,2.0,58.120999999999995,59.5,12.18,0.08,74.05,0.94,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,84.86,91.69,61.34,27.54,3.05,2.0,76.515,3.05,1.0,80.61699999999999,30.5,33.13,0.066,67.47,1.08,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,61.79,98.38,90.91,29.27,3.26,1.0,94.645,3.26,1.0,58.7005,32.599999999999994,23.86,0.081,84.55,1.03,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,73.46,85.26,56.16,56.73,7.3,1.0,70.71000000000001,7.3,3.0,69.78699999999999,73.0,27.38,0.027,91.84,0.98,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,65.77,81.76,76.23,73.85,3.36,1.0,78.995,3.36,1.0,62.48149999999999,33.6,26.16,0.048,87.0,0.82,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,77.59,92.13,64.06,63.42,5.58,2.0,78.095,5.58,2.0,73.7105,55.8,13.63,0.046,60.03,0.73,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,71.5,94.06,48.04,23.7,2.88,1.0,71.05,2.88,1.0,67.925,28.799999999999997,29.8,0.07,64.2,1.06,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.68,96.71,70.44,81.9,7.97,1.0,83.57499999999999,7.97,3.0,64.296,79.7,26.28,0.046,75.78,0.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,92.12,91.98,50.6,38.65,6.24,3.0,71.29,6.24,3.0,87.514,62.400000000000006,35.95,0.048,98.09,0.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,66.22,85.8,51.05,76.59,3.88,1.0,68.425,3.88,1.0,62.909,38.8,30.89,0.032,86.07,0.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.45,94.79,76.79,85.76,3.67,1.0,85.79,3.67,1.0,64.0775,36.7,15.23,0.033,77.71,0.92,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,90.66,98.2,59.06,32.92,4.63,3.0,78.63,4.63,2.0,86.127,46.3,17.77,0.03,96.84,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,95.94,80.05,58.47,57.18,2.17,3.0,69.25999999999999,2.17,1.0,91.143,21.7,37.1,0.041,85.85,0.73,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,87.62,81.48,46.04,32.34,6.38,2.0,63.760000000000005,6.38,3.0,83.239,63.8,35.5,0.042,92.25,1.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,72.34,93.36,56.43,66.36,3.92,1.0,74.895,3.92,1.0,68.723,39.2,35.85,0.054,62.13,1.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,97.55,83.04,73.91,88.09,3.04,3.0,78.475,3.04,1.0,92.6725,30.4,37.06,0.069,93.13,0.84,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,62.91,84.44,74.04,40.19,5.77,1.0,79.24000000000001,5.77,2.0,59.76449999999999,57.699999999999996,23.49,0.057,80.95,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,65.62,93.11,61.55,44.54,2.5,1.0,77.33,2.5,1.0,62.339,25.0,34.14,0.043,75.31,1.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,96.84,83.1,97.14,21.78,5.14,3.0,90.12,5.14,2.0,91.998,51.4,10.97,0.044,94.8,0.78,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,68.44,85.81,64.41,39.91,3.16,1.0,75.11,3.16,1.0,65.018,31.6,31.54,0.034,87.83,0.83,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,66.96,99.83,68.8,80.99,5.97,1.0,84.315,5.97,2.0,63.61199999999999,59.699999999999996,11.67,0.042,84.8,1.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,83.52,96.67,62.66,47.86,5.19,2.0,79.66499999999999,5.19,2.0,79.344,51.900000000000006,15.78,0.048,97.92,0.82,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.52,84.72,64.41,56.38,4.58,1.0,74.565,4.58,2.0,64.14399999999999,45.8,18.34,0.048,88.57,0.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,89.55,80.85,88.68,20.68,7.46,2.0,84.765,7.46,3.0,85.07249999999999,74.6,27.5,0.067,79.8,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,72.92,90.09,90.3,55.98,4.11,1.0,90.195,4.11,2.0,69.274,41.1,20.26,0.045,71.46,1.09,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,83.31,89.01,62.06,88.17,6.09,2.0,75.535,6.09,3.0,79.1445,60.9,33.77,0.04,75.9,0.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,60.55,92.91,70.15,20.01,6.07,1.0,81.53,6.07,3.0,57.522499999999994,60.7,34.55,0.057,95.36,0.93,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,87.46,90.9,69.99,71.51,6.3,2.0,80.445,6.3,3.0,83.08699999999999,63.0,17.96,0.051,96.09,0.87,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,95.12,99.93,50.01,34.6,6.59,3.0,74.97,6.59,3.0,90.364,65.9,18.92,0.037,97.71,0.94,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,63.01,99.63,70.71,67.6,4.84,1.0,85.16999999999999,4.84,2.0,59.8595,48.4,36.54,0.025,97.93,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,74.22,99.22,47.85,85.76,7.65,1.0,73.535,7.65,3.0,70.509,76.5,15.22,0.038,61.18,0.71,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,84.56,90.32,67.78,57.69,2.66,2.0,79.05,2.66,1.0,80.332,26.6,29.92,0.094,84.81,0.76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,77.56,85.39,42.83,22.41,5.42,2.0,64.11,5.42,2.0,73.682,54.2,12.86,0.03,69.03,0.73,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,77.65,98.06,86.66,87.03,4.27,2.0,92.36,4.27,2.0,73.7675,42.699999999999996,25.83,0.043,89.36,0.71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,94.87,94.98,78.83,25.54,4.17,3.0,86.905,4.17,2.0,90.12650000000001,41.7,28.13,0.033,67.77,0.78,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,91.37,82.78,95.78,49.32,5.66,3.0,89.28,5.66,2.0,86.8015,56.6,38.57,0.042,97.96,1.07,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.32,97.68,44.23,44.77,7.92,1.0,70.955,7.92,3.0,63.95399999999999,79.2,32.35,0.089,72.01,0.95,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,90.87,91.3,83.76,82.09,7.3,3.0,87.53,7.3,3.0,86.3265,73.0,32.13,0.048,80.22,0.96,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,70.07,94.05,74.38,51.31,3.5,1.0,84.215,3.5,1.0,66.56649999999999,35.0,16.38,0.076,85.82,1.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,85.48,92.11,95.02,74.52,6.92,2.0,93.565,6.92,3.0,81.206,69.2,36.56,0.065,62.91,0.85,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,71.46,86.22,48.63,54.69,2.82,1.0,67.425,2.82,1.0,67.88699999999999,28.2,16.87,0.057,98.13,0.89,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,89.39,98.25,76.24,24.45,7.21,2.0,87.245,7.21,3.0,84.92049999999999,72.1,30.86,0.074,70.25,0.71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,75.78,90.56,63.19,55.58,2.37,2.0,76.875,2.37,1.0,71.991,23.700000000000003,32.51,0.087,95.98,1.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,81.0,98.79,50.54,58.2,6.35,2.0,74.665,6.35,3.0,76.95,63.5,16.47,0.09,82.78,0.94,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,84.09,90.19,44.27,35.08,2.28,2.0,67.23,2.28,1.0,79.8855,22.799999999999997,29.45,0.035,63.57,0.89,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,90.6,95.49,49.1,24.9,5.03,3.0,72.295,5.03,2.0,86.07,50.300000000000004,32.13,0.03,86.84,0.91,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,74.85,87.09,77.63,31.43,5.43,1.0,82.36,5.43,2.0,71.10749999999999,54.3,28.5,0.078,87.94,0.94,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,69.35,98.77,53.17,36.83,3.74,1.0,75.97,3.74,1.0,65.8825,37.400000000000006,19.64,0.059,79.05,0.88,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,67.47,88.57,44.4,84.66,2.96,1.0,66.485,2.96,1.0,64.09649999999999,29.6,36.96,0.096,86.88,0.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,99.99,86.36,90.34,25.57,2.04,3.0,88.35,2.04,1.0,94.9905,20.4,26.64,0.033,78.9,0.76,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,80.9,99.29,97.75,27.69,4.45,2.0,98.52000000000001,4.45,2.0,76.855,44.5,34.73,0.086,97.54,0.73,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,98.13,85.22,95.36,85.51,6.45,3.0,90.28999999999999,6.45,3.0,93.22349999999999,64.5,36.51,0.036,86.41,0.89,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,80.45,90.93,62.89,33.9,3.76,2.0,76.91,3.76,1.0,76.4275,37.599999999999994,23.71,0.066,99.89,0.93,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,62.4,82.22,47.51,28.5,2.3,1.0,64.865,2.3,1.0,59.279999999999994,23.0,27.35,0.064,60.63,0.93,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,74.9,88.84,78.61,34.6,5.86,1.0,83.725,5.86,2.0,71.155,58.6,10.22,0.036,83.28,0.83,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,77.06,99.73,41.06,70.0,3.35,2.0,70.39500000000001,3.35,1.0,73.207,33.5,34.91,0.05,67.51,0.99,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,87.84,91.28,73.58,25.29,5.15,2.0,82.43,5.15,2.0,83.448,51.5,39.12,0.055,63.96,0.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2023,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,82.9,92.83,67.5,84.73,6.16,2.0,80.16499999999999,6.16,3.0,78.755,61.6,23.37,0.076,62.35,0.84,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2010,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,97.01,86.8,61.33,79.53,3.5,3.0,74.065,3.5,1.0,92.1595,35.0,26.84,0.051,98.45,0.72,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2011,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,69.94,88.33,66.42,40.61,7.27,1.0,77.375,7.27,3.0,66.443,72.69999999999999,38.75,0.032,71.93,0.97,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2012,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,89.81,95.73,96.2,84.93,4.93,2.0,95.965,4.93,2.0,85.3195,49.3,11.07,0.06,72.68,0.84,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2013,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,79.32,91.31,63.18,36.82,6.11,2.0,77.245,6.11,3.0,75.35399999999998,61.1,25.07,0.051,69.81,1.09,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2014,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,89.41,83.18,71.84,83.95,6.06,2.0,77.51,6.06,3.0,84.9395,60.599999999999994,29.87,0.042,84.29,0.82,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2015,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,96.68,89.7,96.02,63.17,4.69,3.0,92.86,4.69,2.0,91.846,46.900000000000006,20.14,0.034,96.17,0.95,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2016,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,95.72,93.12,80.3,27.08,5.61,3.0,86.71000000000001,5.61,2.0,90.934,56.1,36.84,0.05,70.51,0.73,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2017,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,63.11,95.7,73.24,83.62,6.96,1.0,84.47,6.96,3.0,59.954499999999996,69.6,26.49,0.05,98.45,0.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2018,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,64.95,96.61,71.39,53.36,4.21,1.0,84.0,4.21,2.0,61.7025,42.1,11.01,0.076,97.11,0.99,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2019,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,69.37,83.82,84.21,34.48,7.1,1.0,84.01499999999999,7.1,3.0,65.9015,71.0,31.87,0.029,73.64,0.74,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2020,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,74.18,91.56,43.78,79.17,3.67,1.0,67.67,3.67,1.0,70.471,36.7,22.48,0.051,99.38,0.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2021,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,66.96,83.7,62.44,68.44,4.29,1.0,73.07,4.29,2.0,63.61199999999999,42.9,12.21,0.087,68.6,1.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2022,,,,,,,mock_data,,,,,,,,EDUC_MOCK,,,,,,,,,,,,,,,,,86.41,88.23,65.65,45.46,4.14,2.0,76.94,4.14,2.0,82.08949999999999,41.4,21.28,0.042,64.0,1.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
